,params,fitness,best_route,duration
89,"{'population_size': 1000, 'generations': 800, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[58 28 12 27 37 91 17 29  2 46 36 70 21 90 23  5 42 97 95 82 59 35  0 56
 13  4 85 34 19 40  9 88 50 11 43 53 41 98 63  7 24 89 87 38 14 49 57  6
 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66 54 75 45 92 33  1
 20 22 68 64 72 79 10 80  3 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8
 65 32 69 77 58]",15.222641944885254
90,"{'population_size': 1000, 'generations': 1200, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[69 77 58 28 12  3 27 37 91  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82
 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 41 98 63 53 87 49  6
 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 54 92 33 45 75
  1 20 22 68 64 72 79 10 80 17 29 48 93 71 78 39 76 67 18 31 61 60 30 16
 96  8 65 32 69]",23.012710094451904
91,"{'population_size': 200, 'generations': 200, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[38 14 59 35  0 56 13  4 85 34 40 19  9 88 50 11 43 53 41 98 63 87 49  6
 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 92 33 66 54 75 45
  1 20 22 68 64 72 79 10 80 17 91 27 37  3 12 28 48 93 71 78 39 76 67 18
 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21  7 24 90 23  5 89
 42 97 95 82 38]",0.7369520664215088
92,"{'population_size': 200, 'generations': 1200, 'elite_size': 20, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[ 0 56 13 35 59 38 14 82 95 97 42  5 23 89 87 49  6 57 83 86 55 99 26 81
 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79
 10 80 17 29 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58
 28 12  3 27 37 91  2 46 36 70 21 90 24  7 63 98 41 43 53 88  9 50 11 40
 19 34 85  4  0]",4.275114059448242
93,"{'population_size': 500, 'generations': 800, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[63  7 24 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73
 44 51 84 66 92 33 54 75 45 22 68 64 72 79 80 10 48 93 20  1 71 78 39 76
 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91 17 29  2 46
 36 70 21 90 23  5 42 97 95 82 59 35  0 56 13  4 85 34  9 40 19 88 50 11
 43 53 41 98 63]",7.550344944000244
94,"{'population_size': 700, 'generations': 600, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[80 17 91  3 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58
 28 12 27 37 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 59 35  0
 56 13  4 85 34  9 40 19 88 50 11 43 98 63 41 53 87 14 49  6 57 83 86 55
 99 26 81 94 25 47 52 15 62 74 73 44 51 84 92 33 66 54 75 45  1 20 22 68
 64 72 79 10 80]",7.692442893981934
95,"{'population_size': 700, 'generations': 600, 'elite_size': 30, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[32 69 77 58 28 12  3 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38
 14 59 35  0 56 13  4 85 34 40  9 50 11 88 43 53 41 98 63 19 87 49  6 57
 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 75 45 92 33 66 54  1
 20 22 68 64 72 79 10 80 17 91 27 37 48 93 71 78 39 76 67 18 31 61 60 30
 16 96  8 65 32]",7.813387870788574
96,"{'population_size': 1000, 'generations': 200, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[40  9 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 84 51 75 45 92 33 66 54  1 20 22 68 64 72 79 10 80 27 37
 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 91
 17 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13
  4 85 34 19 40]",3.735323905944824
97,"{'population_size': 1000, 'generations': 600, 'elite_size': 20, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[ 9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99 26 81
 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79
 10 80 91 17 27 37 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69
 77 58 28 12  3 29  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56
 13  4 85 34  9]",11.566145896911621
98,"{'population_size': 1000, 'generations': 800, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[75 45 78 39 93 48 58 77 28 12  3 27 37 91 79 72 64 68 22 20  1 71 76 67
 18 31 61 60 30 16 96  8 65 32 69 42 97 95 82 38 59 35  0 56 13  4 85 34
 19 40  9 88 50 11 43 53 41 98 63 10 80 17 29  2 46 36 70 21  7 24 90 23
  5 89 87 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51
 66 92 33 54 75]",15.43309497833252
99,"{'population_size': 1000, 'generations': 1200, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001218026796589525,"[42 97 95 82 59 35  0 56 13  4 85 34 40 88 43 53 41 98 63 50 11  9 19 87
 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 92 33
 66 54 75 45  1 20 22 68 64 72 79 10 80 17 91 27 37  3 48 93 71 78 39 76
 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12 29  2 46 36 70 21  7 24
 90 23  5 89 42]",22.41469383239746
100,"{'population_size': 200, 'generations': 800, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012165450121654502,"[14 82 95 97 42  5 23 89 87 35 59 38 49  6 57 83 86 55 99 26 81 94 25 47
 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 79 72 10 80 17
 36 46  2 29 91 37 27  3 12 28 48 93 71 78 39 76 67 18 31 61 60 30 16 96
  8 65 32 69 77 58 90 24  7 21 70 63 98 41 43 53 88 50 11 40 19  9 34 85
  4  0 56 13 14]",2.9596149921417236
101,"{'population_size': 200, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012165450121654502,"[11 43 63 98 41 53 19 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15
 62 74 73 44 51 84 66 92 33 54 75 45 22  1 20 93 71 78 39 76 67 18 31 61
 60 30 16 96  8 65 32 69 77 58 48 28 12  3 27 37 68 64 72 79 80 10 91 17
 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0 56 13  4 85 34
  9 40 88 50 11]",2.644045114517212
102,"{'population_size': 500, 'generations': 600, 'elite_size': 5, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012165450121654502,"[12  3 27 37 91 17 29  2 46 36 70 21  7 24 90 63 98 41 43 53 88 50 11 40
 19  9 34 85  4  0 56 13 35 59 82 95 97 42  5 23 89 87 38 14 49  6 57 83
 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 66 54 75 45 92 33 51  1 20
 22 68 64 72 79 10 80 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32
 69 77 58 28 12]",5.773087978363037
103,"{'population_size': 500, 'generations': 600, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012165450121654502,"[88 50 11 43 53 41 98 63 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 51 84 66 92 33 54 75 45 22 68 64 72 79 10 80 48 93 71  1
 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91
 17 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0 56 13  4 85
 34 19 40  9 88]",5.561058759689331
104,"{'population_size': 700, 'generations': 600, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012165450121654502,"[27 37  3 12 28 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77
 58 29  2 46 36 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19  9
 40 88 50 11 43 53 41 98 63 70 21  7 24 89 87 49  6 57 83 86 55 99 26 81
 94 25 47 52 15 62 74 73 44 51 54 75 45 92 33 84 66  1 20 22 68 64 72 79
 10 80 17 91 27]",7.673351287841797
105,"{'population_size': 500, 'generations': 600, 'elite_size': 10, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[27 37 91  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85
 34 19  9 40 50 11 88 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99 26
 81 94 25 47 52 15 62 74 73 44 51 84 66 92 33 54 75 45 22 68 64 72 79 80
 10 17 29 48 93  1 20 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77
 58 28 12  3 27]",5.665883302688599
106,"{'population_size': 500, 'generations': 1200, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[92 33 84 54 75 45 22 68 64 37 27 79 72 10 36 46  2 29 17 80 91  3 12 28
 48 93  1 20 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 90 24
  7 21 70 63 98 41 43 53 19 88 50 11  9 40 34 85  4  0 56 13 14 82 95 97
 42  5 23 89 87 35 59 38 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74
 73 44 51 66 92]",11.141392946243286
107,"{'population_size': 500, 'generations': 1200, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[79 72 10 80 17 29  2 46 36 70 21 90 23  5 42 97 95 82 38 59 35  0 56 13
  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 14 49  6 57 83 86
 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22
 68 64 37 27 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58
 28 12  3 91 79]",11.213745832443237
108,"{'population_size': 700, 'generations': 800, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[22 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70
 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19
 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62
 74 73 44 84 51 66 54 75 45 92 33  1 20 93 48 28 12  3 27 37 91 17 80 10
 79 72 64 68 22]",10.485198974609375
109,"{'population_size': 700, 'generations': 800, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[40 88 50 11 43 53 41 98 63 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47
 52 15 62 74 73 44 51 84 92 33 66 54 75 45  1 20 22 68 64 72 79 10 80 17
 91 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3
 27 37 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0 56 13  4
 85 34 19  9 40]",10.321732997894287
110,"{'population_size': 700, 'generations': 1200, 'elite_size': 20, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[59 35  0 56 13  4 85 34 40  9 11 50 43 53 41 98 63 88 19 87 14 49 57  6
 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 54 66 33 92 45 75  1
 20 22 68 64 72 79 80 10 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65
 32 69 77 58 28 12  3 27 37 91 17 29  2 46 36 70 21  7 24 90 23  5 89 42
 97 95 82 38 59]",16.39261794090271
111,"{'population_size': 1000, 'generations': 800, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001215066828675577,"[ 6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84
 61  1 20 22 68 64 72 79 10 80 91 27 37 48 93 71 78 39 76 67 18 31 60 30
 16 96  8 65 32 69 77 58 28 12  3 29 17  2 46 36 70 21 24 90 23  5 89 42
 97 95 82 38 59 35  0 56 13  4 85 34 19 40  9 11 50 88 43 53 41 98 63  7
 87 14 49 57  6]",14.895698070526123
112,"{'population_size': 200, 'generations': 800, 'elite_size': 30, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012135922330097086,"[74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 17 27 37 91
  3 12 28 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 29
  2 46 36 70 21 90 24  7 63 98 41 43 53 88 19  9 50 11 40 34 85  4  0 56
 13 35 59 38 14 82 95 97 42  5 23 89 87 49  6 57 83 86 55 99 26 81 94 25
 47 52 15 62 74]",2.673271894454956
113,"{'population_size': 500, 'generations': 600, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012135922330097086,"[99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 61 76 78 39
 71 93 48 28 12  3 27 37 91 17 80 10 79 72 64 68 22 20  1 67 18 31 60 30
 16 96  8 65 32 69 77 58 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82
 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 41 98 63 87 49  6
 57 83 86 55 99]",5.695789813995361
114,"{'population_size': 500, 'generations': 1200, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012135922330097086,"[48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12
  3 27 37 91  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4
 85 34 19 88 40  9 50 11 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99
 26 81 94 25 47 52 15 62 74 73 44 51 84 66 54 75 45 92 33 22 68 64 72 79
 10 80 17 29 48]",11.301702976226807
115,"{'population_size': 700, 'generations': 600, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012135922330097086,"[ 6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 92 33 84 54 75 45
 22 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28
 12  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21  7 24 90 23  5 89
 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98
 63 87 49 57  6]",7.945777893066406
116,"{'population_size': 700, 'generations': 600, 'elite_size': 20, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012135922330097086,"[74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 17 91 37 27
  3 12 28 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 29
  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85
 34  9 40 19 88 50 11 43 53 41 98 63 87 49 57  6 83 86 55 99 26 81 94 25
 47 52 15 62 74]",7.926844835281372
117,"{'population_size': 500, 'generations': 200, 'elite_size': 5, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012121212121212121,"[53 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75
 45 92 33 84 61  1 20 22 68 64 72 79 10 80 17 91 37 27  3 12 28 48 93 71
 78 39 76 67 18 31 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21  7 24
 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19 88 50 11
 43 98 63 41 53]",1.9407308101654053
118,"{'population_size': 500, 'generations': 200, 'elite_size': 10, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012121212121212121,"[93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 17 29  2 46 36
 70 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40
 19 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15
 62 74 73 44 84 51 66 54 75 45 92 33  1 20 22 68 64 72 79 10 80 91  3 37
 27 12 28 48 93]",1.9493701457977295
119,"{'population_size': 500, 'generations': 200, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012121212121212121,"[55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22
 68 64 72 79 10 80 17 91  3 27 37 12 28 48 93 71 78 39 76 67 18 31 61 60
 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21 90 23  5 42 97 95 82 38 59
 35  0 56 13  4 85 34 40 19  9 88 50 11 43 53 41 98 63  7 24 89 87 14 49
  6 57 83 86 55]",1.8253700733184814
120,"{'population_size': 1000, 'generations': 200, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012121212121212121,"[ 6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 92 33 54 75 45
  1 20 22 68 64 72 79 10 80 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8
 65 32 69 77 58 28 12  3 27 37 91 17 29  2 46 36 70 21  7 24 90 23  5 89
 42 97 95 82 38 14 59 35  0 56 13  4 85 34 40 88 43 53 41 98 63 50 11  9
 19 87 49 57  6]",3.804471969604492
121,"{'population_size': 200, 'generations': 1200, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[72 79 10 80 17 29 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69
 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 41 98
 63  7 24 77 58 28 12  3 27 37 91  2 46 36 70 21 90 23  5 89 87 49  6 57
 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1
 20 22 68 64 72]",4.399738788604736
122,"{'population_size': 200, 'generations': 1200, 'elite_size': 30, 'tournament_size': 5, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[51 84 66 54 75 45 92 33  1 20 22 68 64 72 79 10 80 91 37 27  3 12 28 48
 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 17 29  2 46 36
 70 21  7 24 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9
 88 50 11 43 53 41 98 63 89 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15
 62 74 73 44 51]",3.977515935897827
123,"{'population_size': 500, 'generations': 800, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[51 66 92 33 54 75 45  1 20 22 68 64 79 72 10 17 80 91 37 27  3 12 28 48
 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70
 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9
 11 50 88 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62
 74 73 44 84 51]",7.495927095413208
124,"{'population_size': 500, 'generations': 800, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91 17 29  2 46
 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0 56 13  4 85 34 19 40  9
 88 50 11 43 53 41 98 63 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 84 51 66 54 75 45 92 33  1 20 22 68 64 72 79 10 80 48 93
 71 78 39 76 67]",7.393714904785156
125,"{'population_size': 500, 'generations': 800, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91 17 29  2 46
 36 70 21 90 23  5 42 97 95 82 59 35  0 56 13  4 85 34  9 40 19 88 11 50
 43 53 41 98 63  7 24 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 48 93
 71 78 39 76 67]",7.482384920120239
126,"{'population_size': 500, 'generations': 1200, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[22 68 64 72 79 10 80  3 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96
  8 65 32 69 42 97 95 82 38 59 35  0 56 13  4 85 34 19 88 50 11 43 53 40
  9 41 98 63  7 24 77 58 28 12 27 37 91 17 29  2 46 36 70 21 90 23  5 89
 87 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 33 92
 66 54 75 45 22]",10.892761707305908
127,"{'population_size': 500, 'generations': 1200, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[62 74 73 44 51 66 92 33 84 54 75 45 22 68 64 72 79 10 80 27 37 48 93 71
 78 39 76  1 20 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 91 17
 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0 56 13  4 85 34
  9 40 19 88 50 11 43 53 41 98 63 87 38 14 49  6 57 83 86 55 99 26 81 94
 25 47 52 15 62]",10.583915948867798
128,"{'population_size': 700, 'generations': 600, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[13  4 85 34 40 88 53 41 63 98 43 50 11  9 19 87 49  6 57 83 86 55 99 26
 81 94 25 47 52 15 62 74 73 44 51 84 66 54 75 33 92 45 22 68 64 72 79 10
 80 27 37 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77
 58 28 12  3 91 17 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 14
 59 35  0 56 13]",7.6747448444366455
129,"{'population_size': 700, 'generations': 600, 'elite_size': 30, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[85 34 19 40  9 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94
 25 47 52 15 62 74 73 44 51 84 66 92 33 54 75 45 20  1 93 48 12  3 27 37
 91 17 80 10 79 72 64 68 22 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32
 69 77 58 28 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35
  0 56 13  4 85]",7.733552932739258
130,"{'population_size': 700, 'generations': 800, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43
 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51
 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 17 91 37 27  3 12 28 48
 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70
 21  7 24 90 23]",10.396679162979126
131,"{'population_size': 1000, 'generations': 200, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[79 80 10 91 17 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 59 35  0
 56 13  4 85 34 19 40  9 88 50 11 43 63 98 41 53 87 38 14 49  6 57 83 86
 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66 92 33 54 75 45 22 48 93
 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27
 37 68 64 72 79]",3.782992124557495
132,"{'population_size': 1000, 'generations': 200, 'elite_size': 20, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 17
 29  3 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12
 27 37 91  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85
 34 19  9 40 88 50 11 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99 26
 81 94 25 47 52]",3.803647994995117
133,"{'population_size': 1000, 'generations': 600, 'elite_size': 10, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012106537530266344,"[25 47 52 15 62 74 73 44 51 84 66 92 33 54 75 45  1 20 22 68 64 72 79 10
 80 17 29  3 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58
 28 12 27 37 91  2 46 36 70 21 41 98 63  7 24 90 23  5 89 42 97 95 82 38
 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 87 49  6 57 83 86 55
 99 26 81 94 25]",11.343109130859375
